"Order","PID","MS SubClass","MS Zoning","Lot Frontage","Lot Area","Street","Alley","Lot Shape","Land Contour","Utilities","Lot Config","Land Slope","Neighborhood","Condition 1","Condition 2","Bldg Type","House Style","Overall Qual","Overall Cond","Year Built","Year Remod/Add","Roof Style","Roof Matl","Exterior 1st","Exterior 2nd","Mas Vnr Type","Mas Vnr Area","Exter Qual","Exter Cond","Foundation","Bsmt Qual","Bsmt Cond","Bsmt Exposure","BsmtFin Type 1","BsmtFin SF 1","BsmtFin Type 2","BsmtFin SF 2","Bsmt Unf SF","Total Bsmt SF","Heating","Heating QC","Central Air","Electrical","1st Flr SF","2nd Flr SF","Low Qual Fin SF","Gr Liv Area","Bsmt Full Bath","Bsmt Half Bath","Full Bath","Half Bath","Bedroom AbvGr","Kitchen AbvGr","Kitchen Qual","TotRms AbvGrd","Functional","Fireplaces","Fireplace Qu","Garage Type","Garage Yr Blt","Garage Finish","Garage Cars","Garage Area","Garage Qual","Garage Cond","Paved Drive","Wood Deck SF","Open Porch SF","Enclosed Porch","3Ssn Porch","Screen Porch","Pool Area","Pool QC","Fence","Misc Feature","Misc Val","Mo Sold","Yr Sold","Sale Type","Sale Condition","SalePrice","__index_level_0__"
2136,907200190,80,"RL",59,8660,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",113,"TA","Gd","CBlock","Gd","TA","Av","GLQ",502,"Unf",0,513,1015,"GasA","TA","Y","SBrkr",1025,0,0,1025,0,0,2,0,3,1,"TA",6,"Typ",1,"Fa","Detchd",1979,"Unf",2,370,"TA","TA","Y",127,0,0,0,0,0,\N,\N,\N,0,7,2007,"WD ","Normal",153500,2135
868,907260030,60,"RL",70,8749,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd",\N,\N,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,885,0,1725,0,0,2,1,3,1,"Gd",6,"Typ",0,\N,"Attchd",2002,"RFn",2,550,"TA","TA","Y",0,48,0,0,0,0,\N,\N,\N,0,11,2009,"WD ","Normal",198500,867
1783,528431110,20,"RL",75,9986,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",428,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1795,1795,"GasA","Ex","Y","SBrkr",1795,0,0,1795,0,0,2,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"RFn",3,895,"TA","TA","Y",0,49,0,0,0,0,\N,\N,\N,0,2,2007,"New","Partial",147000,1782
454,528174070,120,"RL",34,5122,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",135,"Gd","TA","PConc","Gd","TA","Av","GLQ",881,"Unf",0,425,1306,"GasA","Ex","Y","SBrkr",1306,0,0,1306,1,0,2,0,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,624,"TA","TA","Y",170,63,0,0,0,0,\N,\N,\N,0,3,2009,"WD ","Normal",184500,453
1139,531376070,20,"RL",81,9260,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1162,1162,"GasA","Ex","Y","SBrkr",1162,0,0,1162,0,0,2,0,3,1,"Gd",6,"Typ",0,\N,"Attchd",2007,"Fin",2,483,"TA","TA","Y",0,32,0,0,0,0,\N,\N,\N,0,3,2008,"WD ","Normal",170000,1138
419,527455240,20,"RL",65,7150,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",60,"TA","TA","CBlock","TA","TA","No","BLQ",432,"Unf",0,460,892,"GasA","TA","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"TA",5,"Typ",0,\N,"Attchd",1967,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,\N,"GdWo",\N,0,7,2009,"WD ","Normal",100000,418
2298,923230180,85,"RL",54,7244,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",5,7,1970,1970,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",619,"Unf",0,149,768,"GasA","Ex","Y","SBrkr",768,0,0,768,1,0,1,0,2,1,"TA",5,"Typ",0,\N,"Detchd",1987,"Unf",2,624,"TA","TA","Y",104,0,0,0,0,0,\N,\N,\N,0,4,2007,"WD ","Normal",129500,2297
1372,904100020,20,"RL",82,9488,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1947,1993,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1046,1046,"GasA","Gd","N","SBrkr",1054,0,0,1054,0,0,1,0,3,1,"TA",6,"Typ",0,\N,"Detchd",1947,"Unf",1,240,"TA","TA","Y",0,60,122,0,0,0,\N,\N,\N,0,9,2008,"WD ","Abnorml",124000,1371
2445,528315080,60,"RL",83,9545,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",322,"Gd","TA","PConc","Gd","TA","Mn","GLQ",505,"Unf",0,655,1160,"GasA","Ex","Y","SBrkr",1205,1029,0,2234,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2000,"RFn",3,768,"TA","TA","Y",0,50,0,0,0,0,\N,\N,\N,0,6,2006,"WD ","Normal",300000,2444
29,527427230,120,"RH",26,5858,"Pave",\N,"IR1","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",7,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd",\N,0,"Gd","TA","PConc","Gd","TA","No","GLQ",1051,"BLQ",0,354,1405,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1999,"Fin",2,511,"TA","TA","Y",203,68,0,0,0,0,\N,\N,\N,0,6,2010,"WD ","Normal",184000,28
2460,528445010,20,"RL",85,10936,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",60,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1504,1504,"GasA","Ex","Y","SBrkr",1504,0,0,1504,0,0,2,0,3,1,"Gd",7,"Typ",0,\N,"Attchd",2006,"Fin",2,510,"TA","TA","Y",144,0,0,0,0,0,\N,\N,\N,0,9,2006,"New","Partial",199000,2459
1887,534276290,20,"RL",\N,8339,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1959,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","Slab",\N,\N,\N,\N,0,\N,0,0,0,"GasA","TA","Y","SBrkr",882,0,0,882,0,0,1,0,3,1,"TA",5,"Typ",0,\N,"Attchd",1959,"RFn",1,294,"TA","TA","Y",0,0,0,0,0,0,\N,"MnPrv","Shed",1200,7,2007,"WD ","Normal",106500,1886
450,528168030,60,"RL",96,13262,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",186,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1082,1082,"GasA","Ex","Y","SBrkr",1105,1295,0,2400,0,0,3,1,4,1,"Gd",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,730,"TA","TA","Y",114,40,0,0,0,0,\N,\N,\N,0,6,2009,"WD ","Normal",290000,449
2696,903456060,30,"RM",60,9786,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",3,4,1922,1950,"Hip","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,1007,1007,"GasA","Fa","N","SBrkr",1077,0,0,1077,0,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1922,"Unf",1,210,"TA","Fa","P",0,100,48,0,0,0,\N,\N,\N,0,5,2006,"WD ","Normal",91000,2695
2897,916403020,20,"RL",50,8049,"Pave",\N,"IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,1990,1990,"Hip","CompShg","HdBoard","HdBoard","BrkFace",54,"TA","TA","CBlock","Gd","TA","No","ALQ",1053,"Unf",0,256,1309,"GasA","TA","Y","SBrkr",1339,0,0,1339,1,0,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1990,"Fin",2,484,"Gd","Gd","Y",0,58,0,0,90,0,\N,\N,\N,0,7,2006,"WD ","Normal",180000,2896
132,534475100,20,"RL",80,9920,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock","TA","TA","No","Rec",354,"LwQ",290,412,1056,"GasA","TA","Y","SBrkr",1063,0,0,1063,1,0,1,0,3,1,"TA",6,"Typ",0,\N,"Attchd",1954,"RFn",1,280,"TA","TA","Y",0,0,164,0,0,0,\N,"MnPrv",\N,0,2,2010,"WD ","Normal",128000,131
763,904301060,90,"RL",60,10800,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,5,1987,1988,"Gable","CompShg","Plywood","Plywood",\N,0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",1200,"Unf",0,0,1200,"GasA","TA","Y","SBrkr",1200,0,0,1200,3,0,3,0,3,1,"TA",5,"Typ",0,\N,\N,\N,\N,0,0,\N,\N,"Y",120,0,0,0,0,0,\N,\N,\N,0,3,2009,"WD ","Alloca",179000,762
1929,535181140,20,"RL",70,12198,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1955,1975,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","TA","CBlock","TA","TA","Av","Rec",780,"Unf",0,424,1204,"GasA","TA","Y","SBrkr",1411,0,0,1411,0,0,1,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1955,"RFn",1,310,"TA","TA","Y",278,82,0,0,0,0,\N,\N,\N,0,6,2007,"COD","Normal",130000,1928
82,531453040,60,"RL",70,8400,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,650,650,"GasA","TA","Y","SBrkr",888,676,0,1564,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,\N,"MnPrv",\N,0,4,2010,"WD ","Normal",171000,81
1336,903226150,30,"RM",50,6000,"Pave",\N,"Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1924,2003,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","Fa","BrkTil","TA","Fa","No","Unf",0,"Unf",0,949,949,"GasA","Ex","Y","SBrkr",949,0,0,949,0,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Detchd",1924,"Unf",2,370,"TA","TA","Y",0,0,48,0,0,0,\N,\N,\N,0,7,2008,"WD ","Normal",119000,1335
2738,905427030,75,"RL",60,19800,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2.5Unf",6,8,1935,1990,"Gable","CompShg","BrkFace","Wd Sdng",\N,0,"TA","TA","BrkTil","TA","TA","No","Rec",425,"Unf",0,1411,1836,"GasA","Gd","Y","SBrkr",1836,1836,0,3672,0,0,3,1,5,1,"Gd",7,"Typ",2,"Gd","Detchd",1993,"Unf",2,836,"TA","TA","Y",684,80,32,0,0,0,\N,\N,\N,0,12,2006,"WD ","Normal",415000,2737
2886,913350030,20,"RL",69,23580,"Pave",\N,"IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story",6,6,1979,1979,"Gable","CompShg","Plywood","Plywood",\N,0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",776,"Unf",0,849,1625,"GasA","TA","Y","SBrkr",1625,0,0,1625,0,1,2,0,3,1,"Fa",6,"Typ",1,"TA","Attchd",1979,"Fin",2,576,"TA","TA","Y",136,28,0,0,0,0,\N,\N,\N,0,9,2006,"WD ","Normal",242500,2885
561,532377130,20,"RL",80,10000,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1961,1983,"Hip","CompShg","HdBoard","HdBoard",\N,0,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Unf",0,270,864,"GasA","Ex","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",1,264,"TA","TA","Y",165,0,0,0,0,0,\N,"GdWo","Shed",400,3,2009,"WD ","Normal",131400,560
543,531376090,20,"RL",61,7328,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2008,2009,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1450,1450,"GasA","Ex","Y","SBrkr",1450,0,0,1450,0,0,2,0,2,1,"Gd",6,"Typ",0,\N,"Attchd",2008,"RFn",3,788,"TA","TA","Y",0,93,0,0,0,0,\N,\N,\N,0,2,2009,"New","Partial",224243,542
723,902402150,30,"RM",60,7200,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,4,1910,2006,"Hip","CompShg","MetalSd","Stucco",\N,0,"TA","TA","BrkTil","TA","TA","No","ALQ",247,"Rec",465,310,1022,"GasW","TA","N","SBrkr",1022,0,0,1022,1,0,1,0,2,1,"TA",4,"Maj2",0,\N,"Detchd",1956,"Unf",1,280,"TA","TA","Y",0,30,226,0,0,0,\N,\N,\N,0,6,2009,"WD ","Normal",85000,722
1209,534400060,20,"RL",100,10175,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","TA","TA","No","BLQ",490,"Unf",0,935,1425,"GasA","Gd","Y","SBrkr",1425,0,0,1425,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd",1964,"RFn",2,576,"TA","TA","Y",0,0,0,407,0,0,\N,\N,\N,0,7,2008,"WD ","Normal",180500,1208
2172,908127060,50,"RL",74,16287,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1925,1950,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","Gd","CBlock","TA","TA","No","ALQ",130,"BLQ",105,666,901,"GasA","TA","Y","SBrkr",901,450,0,1351,1,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1975,"Unf",2,576,"TA","TA","N",0,0,43,0,100,0,\N,\N,\N,0,7,2007,"WD ","Normal",122000,2171
1275,535455060,45,"RL",64,6390,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","1Fam","1.5Unf",6,7,1954,1954,"Gable","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,936,936,"GasA","TA","Y","FuseA",984,0,0,984,1,0,1,0,2,1,"TA",4,"Typ",0,\N,"Detchd",1954,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,\N,"GdWo",\N,0,6,2008,"WD ","Normal",112500,1274
547,531450120,60,"RL",70,7703,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard",\N,0,"Gd","Gd","PConc","Gd","Gd","No","GLQ",52,"Rec",364,400,816,"GasA","Ex","Y","SBrkr",833,897,0,1730,0,0,2,1,3,1,"Gd",6,"Typ",0,\N,"Attchd",1992,"RFn",2,528,"TA","TA","Y",0,91,0,0,168,0,\N,\N,\N,0,11,2009,"WD ","Normal",171500,546
1598,923225370,180,"RM",21,1596,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,6,1973,1973,"Gable","CompShg","CemntBd","CmentBd",\N,0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",437,"Unf",0,25,462,"GasA","TA","Y","SBrkr",526,462,0,988,1,0,1,0,1,1,"TA",4,"Typ",1,"Po","BuiltIn",1973,"RFn",1,297,"TA","TA","Y",0,101,0,120,0,0,\N,"GdWo",\N,0,7,2008,"WD ","Normal",94900,1597
2160,907405130,20,"RL",65,8450,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",699,"Unf",0,638,1337,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,3,1,"Gd",6,"Typ",0,\N,"Attchd",2003,"RFn",2,531,"TA","TA","Y",0,39,0,0,0,0,\N,\N,\N,0,10,2007,"WD ","Normal",185000,2159
2203,909252170,70,"RL",53,6720,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1921,1950,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,585,585,"GasA","TA","N","SBrkr",851,585,0,1436,0,0,1,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1992,"Unf",1,228,"TA","TA","Y",184,0,0,0,0,0,\N,\N,\N,0,4,2007,"CWD","Normal",141500,2202
793,905452050,30,"RL",50,9340,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1941,1950,"Hip","CompShg","MetalSd","MetalSd",\N,0,"TA","TA","CBlock","TA","TA","No","Rec",344,"Unf",0,328,672,"GasA","TA","Y","SBrkr",672,0,0,672,1,0,1,0,2,1,"TA",4,"Typ",0,\N,"Attchd",1941,"Unf",1,234,"TA","TA","N",0,113,0,0,0,0,\N,\N,\N,0,8,2009,"WD ","Normal",113000,792
449,528166090,20,"RL",110,15274,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",724,"Gd","TA","PConc","Ex","TA","No","GLQ",1972,"Unf",0,480,2452,"GasA","Ex","Y","SBrkr",2452,0,0,2452,2,0,2,0,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2003,"Fin",3,886,"TA","TA","Y",0,116,0,0,0,0,\N,"MnPrv",\N,0,7,2009,"WD ","Normal",445000,448
1616,527105140,60,"RL",\N,12394,"Pave",\N,"IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,886,0,1733,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2003,"Fin",2,433,"TA","TA","Y",100,48,0,0,0,0,\N,\N,\N,0,10,2007,"WD ","Family",225000,1615
850,907194110,20,"RL",67,16285,"Pave",\N,"IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1413,1413,"GasA","Ex","Y","SBrkr",1430,0,0,1430,0,0,2,0,3,1,"Gd",6,"Typ",0,\N,"Attchd",2001,"RFn",2,605,"TA","TA","Y",0,33,0,0,0,0,\N,\N,\N,0,6,2009,"WD ","Normal",187100,849
478,528240030,60,"RL",62,7984,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",200,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,868,868,"GasA","Ex","Y","SBrkr",868,762,0,1630,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,436,"TA","TA","Y",120,48,0,0,0,0,\N,\N,\N,0,9,2009,"WD ","Normal",189500,477
2202,909252150,70,"RL",63,4000,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",7,8,1930,1995,"Gable","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","BrkTil","Gd","TA","No","GLQ",246,"Unf",0,285,531,"GasA","TA","Y","SBrkr",567,531,0,1098,1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1930,"Unf",1,216,"TA","TA","Y",0,0,0,0,0,0,\N,"MnPrv",\N,0,6,2007,"WD ","Normal",148500,2201
1888,534278150,20,"RL",\N,14357,"Pave",\N,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","TA","TA","No","ALQ",311,"LwQ",167,386,864,"GasA","TA","Y","SBrkr",1187,0,0,1187,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",2,440,"TA","TA","Y",128,0,0,0,0,0,\N,\N,\N,0,8,2007,"CWD","Normal",140500,1887
1680,527451170,160,"RM",24,1920,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",376,"TA","TA","CBlock","TA","TA","No","ALQ",471,"Unf",0,294,765,"GasA","Ex","Y","SBrkr",765,600,0,1365,1,0,1,1,2,1,"TA",6,"Min1",0,\N,"Detchd",1971,"Unf",2,440,"TA","TA","Y",240,36,0,0,0,0,\N,\N,\N,0,8,2007,"WD ","Normal",122500,1679
302,910202060,50,"RM",40,5436,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,8,1922,2007,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","Gd","BrkTil","TA","TA","No","BLQ",735,"Unf",0,61,796,"GasA","Gd","Y","SBrkr",796,358,0,1154,1,0,1,0,3,1,"Gd",7,"Typ",0,\N,"Detchd",1922,"Unf",1,240,"TA","TA","N",0,96,0,0,0,0,\N,"MnPrv",\N,0,5,2010,"WD ","Normal",125500,301
155,535327140,20,"RL",60,7200,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,2007,"Gable","CompShg","VinylSd","VinylSd",\N,0,"TA","TA","Slab",\N,\N,\N,\N,0,\N,0,0,0,"GasA","Ex","Y","SBrkr",827,0,0,827,0,0,1,0,2,1,"TA",5,"Mod",1,"Po","Detchd",1967,"Unf",1,392,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,4,2010,"WD ","Normal",107500,154
1792,528445020,60,"RL",70,9605,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd",\N,0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,982,982,"GasA","Ex","Y","SBrkr",982,995,0,1977,0,0,2,1,3,1,"Gd",7,"Typ",0,\N,"Attchd",2006,"RFn",3,574,"TA","TA","Y",240,53,0,0,0,0,\N,\N,\N,0,7,2007,"WD ","Family",250000,1791
1745,528228555,20,"RL",53,3710,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1266,1266,"GasA","Ex","Y","SBrkr",1266,0,0,1266,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,\N,\N,\N,0,8,2007,"New","Partial",185485,1744
1266,535427070,20,"RL",313,27650,"Pave",\N,"IR2","HLS","AllPub","Inside","Mod","NAmes","PosA","Norm","1Fam","1Story",7,7,1960,2007,"Flat","Tar&Grv","Wd Sdng","Wd Sdng",\N,0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",425,"Unf",0,160,585,"GasA","Ex","Y","SBrkr",2069,0,0,2069,1,0,2,0,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1960,"RFn",2,505,"TA","TA","Y",0,0,0,0,0,0,\N,\N,\N,0,11,2008,"WD ","Normal",242000,1265
420,527455280,20,"RL",\N,10710,"Pave",\N,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1966,2004,"Hip","CompShg","HdBoard","HdBoard","BrkFace",165,"Gd","TA","PConc","TA","TA","No","BLQ",644,"Unf",0,220,864,"GasA","Ex","Y","SBrkr",1120,0,0,1120,0,1,1,0,3,1,"TA",5,"Typ",1,"TA","Attchd",1966,"RFn",2,656,"TA","TA","Y",0,162,0,0,0,0,\N,\N,"Shed",1200,7,2009,"WD ","Normal",148800,419
1803,528480180,20,"FV",84,10440,"Pave",\N,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd",\N,0,"Ex","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1574,1574,"GasA","Ex","Y","SBrkr",1584,0,0,1584,0,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,594,"TA","TA","Y",0,256,0,0,0,0,\N,\N,\N,0,5,2007,"New","Partial",261329,1802
1916,535126180,60,"RL",\N,18450,"Pave",\N,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1965,1979,"Flat","Tar&Grv","Plywood","Plywood","BrkCmn",113,"TA","Gd","CBlock","Gd","TA","No","LwQ",187,"Rec",723,111,1021,"GasA","TA","Y","SBrkr",1465,915,0,2380,0,0,2,1,3,1,"TA",7,"Sev",1,"Po","CarPort",1965,"Unf",2,596,"TA","TA","Y",0,265,0,0,0,0,\N,\N,\N,0,8,2007,"WD ","Abnorml",129000,1915
